998,998.673
999,999.337
1000,1000
1001,1000.66
1002,1001.33
1003,1001.99
1004,1002.65
1005,1003.31
1006,1003.97
1007,1004.63
1008,1005.29
1009,1005.95
1010,1006.61
1011,1007.27
1012,1007.93
1013,1008.59
1014,1009.24
1015,1009.9
1016,1010.56
1017,1011.21
1018,1011.87
1019,1012.53
1020,1013.18
1021,1013.84
1022,1014.49
1023,1015.15
1024,1015.8
1025,1016.45
1026,1017.11
1027,1017.76
1028,1018.41
1029,1019.06
1030,1019.71
1031,1020.37
1032,1021.02
1033,1021.67
1034,1022.32
1035,1022.97
1036,1023.62
1037,1024.27
1038,1024.91
1039,1025.56
1040,1026.21
1041,1026.86
1042,1027.51
1043,1028.15
1044,1028.8
1045,1029.44
1046,1030.09
1047,1030.74
1048,1031.38
1049,1032.03
1050,1032.67
1051,1033.31
1052,1033.96
1053,1034.6
1054,1035.24
1055,1035.88
1056,1036.53
1057,1037.17
1058,1037.81
1059,1038.45
1060,1039.09
1061,1039.73
1062,1040.37
1063,1041.01
1064,1041.65
1065,1042.29
1066,1042.93
1067,1043.56
1068,1044.2
1069,1044.84
1070,1045.48
1071,1046.11
1072,1046.75
1073,1047.38
1074,1048.02
1075,1048.66
1076,1049.29
1077,1049.92
1078,1050.56
1079,1051.19
1080,1051.83
1081,1052.46
1082,1053.09
1083,1053.72
1084,1054.36
1085,1054.99
1086,1055.62
1087,1056.25
1088,1056.88
1089,1057.51
1090,1058.14
1091,1058.77
1092,1059.4
1093,1060.03
1094,1060.66
1095,1061.28
1096,1061.91
1097,1062.54
1098,1063.17
1099,1063.79
1100,1064.42
1101,1065.04
1102,1065.67
1103,1066.29
1104,1066.92
1105,1067.54
1106,1068.17
1107,1068.79
1108,1069.42
1109,1070.04
1110,1070.66
1111,1071.28
1112,1071.91
1113,1072.53
1114,1073.15
1115,1073.77
1116,1074.39
1117,1075.01
1118,1075.63
1119,1076.25
1120,1076.87
1121,1077.49
1122,1078.11
1123,1078.73
1124,1079.35
1125,1079.96
1126,1080.58
1127,1081.2
1128,1081.81
1129,1082.43
1130,1083.05
1131,1083.66
1132,1084.28
1133,1084.89
1134,1085.51
1135,1086.12
1136,1086.74
1137,1087.35
1138,1087.96
1139,1088.58
1140,1089.19
1141,1089.8
1142,1090.41
1143,1091.02
1144,1091.64
1145,1092.25
1146,1092.86
1147,1093.47
1148,1094.08
1149,1094.69
1150,1095.3
1151,1095.91
1152,1096.51
1153,1097.12
1154,1097.73
1155,1098.34
1156,1098.95
1157,1099.55
1158,1100.16
1159,1100.77
1160,1101.37
1161,1101.98
1162,1102.58
1163,1103.19
1164,1103.79
1165,1104.4
1166,1105
1167,1105.61
1168,1106.21
1169,1106.81
1170,1107.42
1171,1108.02
1172,1108.62
1173,1109.22
1174,1109.82
1175,1110.42
1176,1111.03
1177,1111.63
1178,1112.23
1179,1112.83
1180,1113.43
1181,1114.03
1182,1114.62
1183,1115.22
1184,1115.82
1185,1116.42
1186,1117.02
1187,1117.61
1188,1118.21
1189,1118.81
1190,1119.41
1191,1120
1192,1120.6
1193,1121.19
1194,1121.79
1195,1122.38
1196,1122.98
1197,1123.57
1198,1124.17
1199,1124.76
1200,1125.35
1201,1125.95
1202,1126.54
1203,1127.13
1204,1127.72
1205,1128.31
1206,1128.91
1207,1129.5
1208,1130.09
1209,1130.68
1210,1131.27
1211,1131.86
1212,1132.45
1213,1133.04
1214,1133.63
1215,1134.21
1216,1134.8
1217,1135.39
1218,1135.98
1219,1136.57
1220,1137.15
1221,1137.74
1222,1138.33
1223,1138.91
1224,1139.5
1225,1140.08
1226,1140.67
1227,1141.26
1228,1141.84
1229,1142.42
1230,1143.01
1231,1143.59
1232,1144.18
1233,1144.76
1234,1145.34
1235,1145.92
1236,1146.51
1237,1147.09
1238,1147.67
1239,1148.25
1240,1148.83
1241,1149.41
1242,1149.99
1243,1150.57
1244,1151.15
1245,1151.73
1246,1152.31
1247,1152.89
1248,1153.47
1249,1154.05
1250,1154.63
1251,1155.2
1252,1155.78
1253,1156.36
1254,1156.94
1255,1157.51
1256,1158.09
1257,1158.67
1258,1159.24
1259,1159.82
1260,1160.39
1261,1160.97
1262,1161.54
1263,1162.12
1264,1162.69
1265,1163.26
1266,1163.84
1267,1164.41
1268,1164.98
1269,1165.56
1270,1166.13
1271,1166.7
1272,1167.27
1273,1167.84
1274,1168.41
1275,1168.98
1276,1169.55
1277,1170.12
1278,1170.69
1279,1171.26
1280,1171.83
1281,1172.4
1282,1172.97
1283,1173.54
1284,1174.11
1285,1174.68
1286,1175.24
1287,1175.81
1288,1176.38
1289,1176.94
1290,1177.51
1291,1178.08
1292,1178.64
1293,1179.21
1294,1179.77
1295,1180.34
1296,1180.9
1297,1181.47
1298,1182.03
1299,1182.6
1300,1183.16
1301,1183.72
1302,1184.29
1303,1184.85
1304,1185.41
1305,1185.97
1306,1186.54
1307,1187.1
1308,1187.66
1309,1188.22
1310,1188.78
1311,1189.34
1312,1189.9
1313,1190.46
1314,1191.02
1315,1191.58
1316,1192.14
1317,1192.7
1318,1193.26
1319,1193.82
1320,1194.37
1321,1194.93
1322,1195.49
1323,1196.05
1324,1196.6
1325,1197.16
1326,1197.72
1327,1198.27
1328,1198.83
1329,1199.38
1330,1199.94
1331,1200.5
1332,1201.05
1333,1201.6
1334,1202.16
1335,1202.71
1336,1203.27
1337,1203.82
1338,1204.37
1339,1204.93
1340,1205.48
1341,1206.03
1342,1206.58
1343,1207.13
1344,1207.69
1345,1208.24
1346,1208.79
1347,1209.34
1348,1209.89
1349,1210.44
1350,1210.99
1351,1211.54
1352,1212.09
1353,1212.64
1354,1213.19
1355,1213.73
1356,1214.28
1357,1214.83
1358,1215.38
1359,1215.93
1360,1216.47
1361,1217.02
1362,1217.57
1363,1218.11
1364,1218.66
1365,1219.21
1366,1219.75
1367,1220.3
1368,1220.84
1369,1221.39
1370,1221.93
1371,1222.48
1372,1223.02
1373,1223.56
1374,1224.11
1375,1224.65
1376,1225.19
1377,1225.74
1378,1226.28
1379,1226.82
1380,1227.36
1381,1227.9
1382,1228.45
1383,1228.99
1384,1229.53
1385,1230.07
1386,1230.61
1387,1231.15
1388,1231.69
1389,1232.23
1390,1232.77
1391,1233.31
1392,1233.85
1393,1234.38
1394,1234.92
1395,1235.46
1396,1236
1397,1236.54
1398,1237.07
1399,1237.61
1400,1238.15
1401,1238.68
1402,1239.22
1403,1239.76
1404,1240.29
1405,1240.83
1406,1241.36
1407,1241.9
1408,1242.43
1409,1242.97
1410,1243.5
1411,1244.04
1412,1244.57
1413,1245.1
1414,1245.64
1415,1246.17
1416,1246.7
1417,1247.23
1418,1247.77
1419,1248.3
1420,1248.83
1421,1249.36
1422,1249.89
1423,1250.42
1424,1250.95
1425,1251.49
1426,1252.02
1427,1252.55
1428,1253.08
1429,1253.6
1430,1254.13
1431,1254.66
1432,1255.19
1433,1255.72
1434,1256.25
1435,1256.78
1436,1257.3
1437,1257.83
1438,1258.36
1439,1258.89
1440,1259.41
1441,1259.94
1442,1260.47
1443,1260.99
1444,1261.52
1445,1262.04
1446,1262.57
1447,1263.09
1448,1263.62
1449,1264.14
1450,1264.67
1451,1265.19
1452,1265.71
1453,1266.24
1454,1266.76
1455,1267.28
1456,1267.81
1457,1268.33
1458,1268.85
1459,1269.37
1460,1269.9
1461,1270.42
1462,1270.94
1463,1271.46
1464,1271.98
1465,1272.5
1466,1273.02
1467,1273.54
1468,1274.06
1469,1274.58
1470,1275.1
1471,1275.62
1472,1276.14
1473,1276.66
1474,1277.18
1475,1277.7
1476,1278.21
1477,1278.73
1478,1279.25
1479,1279.77
1480,1280.28
1481,1280.8
1482,1281.32
1483,1281.83
1484,1282.35
1485,1282.87
1486,1283.38
1487,1283.9
1488,1284.41
1489,1284.93
1490,1285.44
1491,1285.96
1492,1286.47
1493,1286.98
1494,1287.5
1495,1288.01
1496,1288.53
1497,1289.04
1498,1289.55
1499,1290.06
1500,1290.58
1501,1291.09
1502,1291.6
1503,1292.11
1504,1292.62
1505,1293.13
1506,1293.65
1507,1294.16
1508,1294.67
1509,1295.18
1510,1295.69
1511,1296.2
1512,1296.71
1513,1297.22
1514,1297.73
1515,1298.23
1516,1298.74
1517,1299.25
1518,1299.76
1519,1300.27
1520,1300.78
1521,1301.28
1522,1301.79
1523,1302.3
1524,1302.8
1525,1303.31
1526,1303.82
1527,1304.32
1528,1304.83
1529,1305.34
1530,1305.84
1531,1306.35
1532,1306.85
1533,1307.36
1534,1307.86
1535,1308.36
1536,1308.87
1537,1309.37
1538,1309.88
1539,1310.38
1540,1310.88
1541,1311.39
1542,1311.89
1543,1312.39
1544,1312.89
1545,1313.4
1546,1313.9
1547,1314.4
1548,1314.9
1549,1315.4
1550,1315.9
1551,1316.4
1552,1316.9
1553,1317.4
1554,1317.91
1555,1318.4
1556,1318.9
1557,1319.4
1558,1319.9
1559,1320.4
1560,1320.9
1561,1321.4
1562,1321.9
1563,1322.4
1564,1322.89
1565,1323.39
1566,1323.89
1567,1324.39
1568,1324.88
1569,1325.38
1570,1325.88
1571,1326.37
1572,1326.87
1573,1327.37
1574,1327.86
1575,1328.36
1576,1328.85
1577,1329.35
1578,1329.84
1579,1330.34
1580,1330.83
1581,1331.32
1582,1331.82
1583,1332.31
1584,1332.81
1585,1333.3
1586,1333.79
1587,1334.29
1588,1334.78
1589,1335.27
1590,1335.76
1591,1336.26
1592,1336.75
1593,1337.24
1594,1337.73
1595,1338.22
1596,1338.71
1597,1339.2
1598,1339.69
1599,1340.18
1600,1340.67
1601,1341.16
1602,1341.65
1603,1342.14
1604,1342.63
1605,1343.12
1606,1343.61
1607,1344.1
1608,1344.59
1609,1345.08
1610,1345.56
1611,1346.05
1612,1346.54
1613,1347.03
1614,1347.51
1615,1348
1616,1348.49
1617,1348.97
1618,1349.46
1619,1349.95
1620,1350.43
1621,1350.92
1622,1351.4
1623,1351.89
1624,1352.37
1625,1352.86
1626,1353.34
1627,1353.83
1628,1354.31
1629,1354.8
1630,1355.28
1631,1355.76
1632,1356.25
1633,1356.73
1634,1357.21
1635,1357.69
1636,1358.18
1637,1358.66
1638,1359.14
1639,1359.62
1640,1360.11
1641,1360.59
1642,1361.07
1643,1361.55
1644,1362.03
1645,1362.51
1646,1362.99
1647,1363.47
1648,1363.95
1649,1364.43
1650,1364.91
1651,1365.39
1652,1365.87
1653,1366.35
1654,1366.83
1655,1367.31
1656,1367.79
1657,1368.26
1658,1368.74
1659,1369.22
1660,1369.7
1661,1370.17
1662,1370.65
1663,1371.13
1664,1371.61
1665,1372.08
1666,1372.56
1667,1373.03
1668,1373.51
1669,1373.99
1670,1374.46
1671,1374.94
1672,1375.41
1673,1375.89
1674,1376.36
1675,1376.84
1676,1377.31
1677,1377.79
1678,1378.26
1679,1378.73
1680,1379.21
1681,1379.68
1682,1380.15
1683,1380.63
1684,1381.1
1685,1381.57
1686,1382.05
1687,1382.52
1688,1382.99
1689,1383.46
1690,1383.93
1691,1384.4
1692,1384.88
1693,1385.35
1694,1385.82
1695,1386.29
1696,1386.76
1697,1387.23
1698,1387.7
1699,1388.17
1700,1388.64
1701,1389.11
1702,1389.58
1703,1390.05
1704,1390.52
1705,1390.98
1706,1391.45
1707,1391.92
1708,1392.39
1709,1392.86
1710,1393.32
1711,1393.79
1712,1394.26
1713,1394.73
1714,1395.19
1715,1395.66
1716,1396.13
1717,1396.59
1718,1397.06
1719,1397.53
1720,1397.99
1721,1398.46
1722,1398.92
1723,1399.39
1724,1399.85
1725,1400.32
1726,1400.78
1727,1401.25
1728,1401.71
1729,1402.18
1730,1402.64
1731,1403.1
1732,1403.57
1733,1404.03
1734,1404.49
1735,1404.96
1736,1405.42
1737,1405.88
1738,1406.34
1739,1406.81
1740,1407.27
1741,1407.73
1742,1408.19
1743,1408.65
1744,1409.11
